,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
45,0.0,-1.0,2.0,-1.0,-1.0,1.0,2.0,-1.0,8.0,0.0,0.0,-3.0,2.0,1.0,3.0,-1.0,0.0,6.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0
46,7.0,0.0,0.0,-1.0,4.0,-2.0,1.0,-2.0,-1.0,4.0,0.0,1.0,-5.0,3.0,1.0,0.0,-1.0,1.0,3.0,12.0,0.0,1.0,-2.0,1.0,3.0
47,0.0,1.0,1.0,-1.0,2.0,0.0,-1.0,1.0,2.0,3.0,1.0,-1.0,-1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,-1.0,2.0,1.0,0.0,2.0
48,2.0,1.0,2.0,-2.0,5.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,0.0,-2.0,11.0
49,3.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,7.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,-2.0,2.0,9.0
50,0.0,3.0,3.0,0.0,3.0,1.0,-2.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,2.0,-1.0,0.0,4.0,0.0,5.0,0.0,2.0,1.0,1.0,7.0
51,11.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,4.0,0.0,1.0,1.0,2.0,7.0
52,5.0,-1.0,-3.0,0.0,0.0,5.0,2.0,1.0,4.0,4.0,0.0,-3.0,2.0,1.0,4.0,0.0,0.0,9.0,5.0,6.0,0.0,2.0,-1.0,0.0,4.0
53,0.0,3.0,-2.0,1.0,0.0,-1.0,5.0,0.0,5.0,4.0,0.0,0.0,-1.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
54,4.0,1.0,-1.0,-1.0,2.0,0.0,0.0,0.0,9.0,2.0,-2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,-1.0,1.0,10.0
55,5.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,-1.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0
56,0.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,0.0,6.0,2.0,-2.0,0.0,2.0,3.0,-3.0,1.0,1.0,7.0,1.0,0.0,1.0,-3.0,0.0,7.0
57,2.0,1.0,-1.0,-1.0,3.0,1.0,1.0,-3.0,12.0,0.0,2.0,-1.0,1.0,2.0,1.0,1.0,-2.0,8.0,1.0,20.0,-1.0,2.0,1.0,-2.0,5.0
58,8.0,4.0,-1.0,0.0,3.0,0.0,1.0,-1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,-1.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0
59,10.0,1.0,-1.0,1.0,2.0,0.0,3.0,1.0,10.0,3.0,-1.0,0.0,4.0,1.0,6.0,0.0,1.0,2.0,14.0,9.0,0.0,3.0,0.0,-2.0,4.0
60,4.0,-1.0,3.0,0.0,0.0,1.0,8.0,1.0,3.0,2.0,0.0,1.0,-1.0,3.0,0.0,0.0,0.0,4.0,-1.0,6.0,0.0,0.0,1.0,-1.0,9.0
61,2.0,2.0,1.0,0.0,6.0,2.0,4.0,1.0,7.0,3.0,0.0,2.0,2.0,4.0,3.0,-1.0,0.0,4.0,2.0,13.0,0.0,3.0,0.0,0.0,15.0
62,7.0,1.0,-1.0,0.0,1.0,0.0,5.0,6.0,21.0,8.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,-2.0,13.0
63,10.0,0.0,-4.0,1.0,7.0,1.0,4.0,1.0,6.0,0.0,0.0,2.0,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,6.0,0.0,2.0,-2.0,4.0,8.0
64,7.0,0.0,0.0,0.0,-1.0,2.0,3.0,1.0,5.0,4.0,2.0,-1.0,0.0,1.0,3.0,0.0,-1.0,5.0,2.0,12.0,1.0,0.0,2.0,0.0,6.0
65,10.0,2.0,1.0,0.0,0.0,-1.0,1.0,1.0,9.0,1.0,-1.0,0.0,3.0,1.0,4.0,-1.0,-1.0,3.0,3.0,8.0,0.0,0.0,-3.0,3.0,9.0
66,5.0,1.0,-2.0,-1.0,4.0,-1.0,3.0,2.0,9.0,4.0,0.0,1.0,6.0,1.0,4.0,1.0,-1.0,7.0,3.0,3.0,0.0,-1.0,0.0,0.0,13.0
67,6.0,3.0,0.0,1.0,4.0,-1.0,-1.0,4.0,0.0,3.0,0.0,-4.0,4.0,5.0,3.0,-1.0,0.0,5.0,4.0,14.0,-1.0,0.0,0.0,2.0,10.0
68,10.0,1.0,-2.0,1.0,1.0,-1.0,4.0,2.0,8.0,3.0,4.0,-2.0,1.0,3.0,5.0,0.0,-1.0,17.0,-1.0,13.0,0.0,10.0,0.0,1.0,9.0
69,4.0,1.0,0.0,-1.0,-1.0,0.0,3.0,0.0,8.0,5.0,0.0,3.0,1.0,1.0,7.0,0.0,0.0,5.0,2.0,12.0,0.0,5.0,-1.0,0.0,15.0
70,5.0,2.0,-1.0,-1.0,1.0,0.0,6.0,3.0,5.0,4.0,3.0,2.0,2.0,2.0,7.0,0.0,0.0,8.0,7.0,7.0,0.0,1.0,1.0,-3.0,4.0
71,5.0,-3.0,1.0,0.0,0.0,-3.0,6.0,0.0,4.0,8.0,3.0,5.0,2.0,4.0,1.0,2.0,-1.0,2.0,3.0,6.0,0.0,6.0,1.0,-2.0,15.0
72,3.0,1.0,-2.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,6.0,0.0,1.0,-1.0,0.0,1.0,0.0,6.0,7.0,16.0,0.0,-1.0,2.0,0.0,13.0
73,2.0,3.0,3.0,0.0,6.0,-4.0,3.0,1.0,2.0,5.0,-3.0,0.0,1.0,3.0,2.0,1.0,0.0,2.0,10.0,5.0,0.0,2.0,2.0,1.0,15.0
74,7.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,3.0,7.0,0.0,3.0,3.0,2.0,4.0,0.0,1.0,5.0,6.0,17.0,-1.0,1.0,1.0,4.0,17.0
75,7.0,5.0,-2.0,-2.0,4.0,0.0,2.0,-2.0,2.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,12.0,6.0,16.0,0.0,6.0,1.0,-1.0,17.0
76,2.0,3.0,0.0,0.0,4.0,4.0,1.0,1.0,3.0,2.0,-1.0,-2.0,0.0,1.0,6.0,0.0,0.0,11.0,8.0,14.0,0.0,4.0,0.0,2.0,14.0
77,9.0,0.0,-1.0,0.0,1.0,1.0,2.0,0.0,6.0,2.0,-1.0,0.0,6.0,5.0,8.0,0.0,0.0,1.0,6.0,4.0,0.0,5.0,0.0,2.0,13.0
78,10.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,7.0,5.0,3.0,6.0,0.0,0.0,3.0,9.0,7.0,0.0,4.0,-4.0,3.0,8.0
79,12.0,2.0,-1.0,0.0,7.0,0.0,2.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,9.0,6.0,6.0,1.0,7.0,2.0,2.0,15.0
80,11.0,3.0,0.0,0.0,1.0,2.0,3.0,2.0,6.0,7.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,6.0,7.0,1.0,1.0,0.0,2.0,8.0
81,5.0,6.0,-1.0,0.0,5.0,2.0,1.0,2.0,11.0,0.0,2.0,3.0,3.0,7.0,5.0,0.0,-1.0,10.0,4.0,10.0,0.0,1.0,1.0,-1.0,17.0
82,9.0,3.0,1.0,1.0,5.0,0.0,2.0,3.0,10.0,1.0,0.0,5.0,5.0,0.0,8.0,-2.0,0.0,1.0,3.0,15.0,0.0,5.0,0.0,0.0,16.0
83,4.0,6.0,-1.0,-3.0,0.0,2.0,3.0,-1.0,14.0,1.0,-1.0,-2.0,4.0,2.0,8.0,-1.0,0.0,10.0,8.0,9.0,0.0,12.0,-1.0,0.0,16.0
84,8.0,2.0,-1.0,-1.0,-1.0,-1.0,5.0,3.0,0.0,1.0,1.0,5.0,4.0,5.0,7.0,-2.0,0.0,3.0,10.0,9.0,0.0,8.0,3.0,0.0,10.0
85,10.0,3.0,-1.0,0.0,5.0,0.0,5.0,3.0,6.0,9.0,1.0,3.0,4.0,1.0,9.0,0.0,0.0,0.0,1.0,9.0,1.0,7.0,-2.0,3.0,11.0
86,9.0,5.0,0.0,1.0,3.0,6.0,5.0,0.0,0.0,2.0,0.0,-2.0,2.0,5.0,3.0,0.0,-1.0,3.0,7.0,14.0,0.0,6.0,3.0,3.0,14.0
87,12.0,8.0,-2.0,0.0,5.0,0.0,9.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,9.0,0.0,0.0,5.0,10.0,12.0,0.0,8.0,2.0,-1.0,13.0
88,7.0,3.0,0.0,0.0,6.0,-1.0,5.0,0.0,3.0,4.0,0.0,1.0,-1.0,6.0,11.0,-3.0,-1.0,8.0,8.0,8.0,0.0,8.0,1.0,2.0,16.0
89,0.0,3.0,-3.0,0.0,1.0,1.0,4.0,3.0,10.0,2.0,0.0,2.0,2.0,5.0,8.0,-1.0,0.0,9.0,9.0,10.0,0.0,10.0,-2.0,-1.0,15.0
90,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,9.0,4.0,8.0,3.0,7.0,5.0,-1.0,0.0,1.0,7.0,9.0,0.0,12.0,-3.0,2.0,14.0
91,10.0,1.0,-2.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,5.0,2.0,2.0,6.0,11.0,-1.0,-1.0,16.0,13.0,14.0,0.0,3.0,1.0,1.0,15.0
92,16.0,3.0,-1.0,-1.0,11.0,5.0,2.0,0.0,13.0,2.0,1.0,6.0,3.0,1.0,7.0,0.0,-2.0,5.0,13.0,12.0,0.0,11.0,2.0,-1.0,14.0
93,5.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,15.0,9.0,0.0,4.0,0.0,8.0,12.0,1.0,0.0,15.0,10.0,8.0,0.0,10.0,-1.0,-1.0,17.0
94,10.0,4.0,0.0,1.0,5.0,0.0,4.0,2.0,18.0,8.0,3.0,7.0,1.0,2.0,8.0,1.0,0.0,3.0,13.0,10.0,1.0,2.0,2.0,0.0,9.0
95,0.0,1.0,0.0,-2.0,3.0,2.0,1.0,0.0,6.0,9.0,0.0,3.0,2.0,1.0,5.0,0.0,1.0,4.0,8.0,7.0,0.0,14.0,2.0,4.0,10.0
96,14.0,1.0,0.0,-1.0,1.0,3.0,9.0,-1.0,8.0,7.0,2.0,3.0,2.0,5.0,2.0,0.0,0.0,12.0,10.0,13.0,0.0,1.0,-1.0,2.0,11.0
97,11.0,6.0,-2.0,-1.0,1.0,0.0,2.0,6.0,10.0,5.0,1.0,8.0,0.0,6.0,3.0,-1.0,0.0,0.0,7.0,8.0,0.0,5.0,3.0,0.0,16.0
98,13.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,18.0,1.0,2.0,6.0,1.0,6.0,10.0,0.0,-1.0,5.0,12.0,13.0,1.0,11.0,-2.0,-3.0,9.0
99,8.0,1.0,-1.0,-1.0,8.0,7.0,6.0,1.0,4.0,7.0,1.0,0.0,1.0,3.0,9.0,1.0,1.0,6.0,2.0,14.0,0.0,0.0,0.0,0.0,7.0
100,11.0,0.0,0.0,0.0,6.0,5.0,8.0,4.0,0.0,2.0,3.0,8.0,0.0,3.0,5.0,-1.0,0.0,5.0,1.0,12.0,0.0,5.0,-1.0,-3.0,11.0
101,12.0,3.0,-1.0,-1.0,2.0,7.0,6.0,1.0,16.0,1.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,14.0,0.0,6.0,0.0,1.0,15.0
102,8.0,6.0,0.0,0.0,3.0,5.0,4.0,1.0,8.0,10.0,1.0,5.0,-1.0,6.0,9.0,1.0,0.0,8.0,7.0,15.0,0.0,9.0,-1.0,0.0,5.0
103,13.0,4.0,0.0,0.0,4.0,6.0,4.0,0.0,10.0,12.0,0.0,4.0,3.0,6.0,13.0,1.0,0.0,17.0,14.0,17.0,0.0,5.0,-1.0,1.0,13.0
104,5.0,8.0,-3.0,0.0,14.0,0.0,7.0,2.0,7.0,3.0,0.0,8.0,8.0,7.0,7.0,0.0,1.0,1.0,9.0,0.0,-1.0,4.0,-2.0,-1.0,10.0
105,6.0,1.0,1.0,0.0,9.0,2.0,4.0,3.0,7.0,10.0,0.0,8.0,5.0,8.0,12.0,0.0,0.0,6.0,11.0,13.0,0.0,2.0,-1.0,-1.0,9.0
106,9.0,2.0,0.0,0.0,2.0,-2.0,4.0,1.0,3.0,8.0,0.0,5.0,11.0,3.0,2.0,0.0,0.0,11.0,6.0,13.0,2.0,11.0,5.0,0.0,10.0
107,13.0,7.0,-3.0,0.0,0.0,3.0,3.0,3.0,7.0,14.0,0.0,9.0,6.0,2.0,5.0,0.0,1.0,10.0,10.0,7.0,0.0,9.0,-5.0,-1.0,6.0
108,14.0,5.0,0.0,0.0,4.0,3.0,5.0,1.0,0.0,2.0,0.0,6.0,0.0,7.0,2.0,-2.0,0.0,15.0,13.0,17.0,0.0,2.0,-1.0,0.0,7.0
109,15.0,3.0,0.0,0.0,5.0,0.0,6.0,5.0,8.0,0.0,5.0,4.0,4.0,0.0,8.0,0.0,0.0,3.0,12.0,11.0,0.0,3.0,2.0,-1.0,15.0
110,4.0,1.0,-1.0,0.0,0.0,0.0,3.0,5.0,10.0,10.0,6.0,6.0,1.0,3.0,5.0,0.0,0.0,4.0,13.0,14.0,0.0,4.0,0.0,0.0,15.0
111,13.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,11.0,15.0,13.0,5.0,5.0,2.0,9.0,-1.0,1.0,11.0,16.0,12.0,2.0,8.0,-1.0,0.0,17.0
112,7.0,12.0,1.0,0.0,1.0,2.0,2.0,1.0,19.0,8.0,5.0,5.0,6.0,9.0,5.0,-1.0,-5.0,3.0,9.0,13.0,0.0,6.0,-3.0,2.0,5.0
113,7.0,8.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,6.0,3.0,8.0,8.0,1.0,3.0,0.0,-1.0,8.0,11.0,14.0,2.0,8.0,-1.0,0.0,13.0
114,12.0,5.0,-2.0,0.0,6.0,2.0,8.0,9.0,4.0,12.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,15.0,12.0,12.0,0.0,11.0,0.0,1.0,15.0
115,14.0,2.0,-1.0,0.0,5.0,2.0,9.0,4.0,8.0,5.0,4.0,4.0,5.0,2.0,4.0,1.0,0.0,13.0,12.0,13.0,-1.0,9.0,0.0,-1.0,10.0
116,10.0,11.0,-2.0,-1.0,6.0,4.0,10.0,6.0,1.0,1.0,3.0,4.0,6.0,1.0,8.0,1.0,0.0,10.0,7.0,4.0,2.0,5.0,0.0,0.0,17.0
117,9.0,0.0,1.0,0.0,9.0,1.0,7.0,4.0,8.0,5.0,0.0,3.0,3.0,8.0,14.0,-1.0,0.0,5.0,17.0,16.0,0.0,7.0,-2.0,8.0,1.0
118,1.0,11.0,0.0,0.0,10.0,-1.0,5.0,1.0,8.0,9.0,5.0,8.0,8.0,11.0,6.0,0.0,0.0,10.0,8.0,14.0,2.0,10.0,0.0,3.0,10.0
119,9.0,0.0,0.0,0.0,16.0,3.0,3.0,4.0,3.0,10.0,1.0,10.0,4.0,7.0,1.0,-2.0,0.0,20.0,10.0,11.0,0.0,4.0,-1.0,1.0,10.0
120,6.0,6.0,0.0,0.0,9.0,2.0,7.0,9.0,16.0,2.0,3.0,6.0,-1.0,10.0,6.0,-1.0,-1.0,0.0,8.0,11.0,1.0,2.0,0.0,3.0,12.0
121,14.0,5.0,0.0,1.0,8.0,2.0,5.0,4.0,9.0,13.0,4.0,0.0,12.0,6.0,9.0,0.0,0.0,13.0,11.0,15.0,0.0,3.0,-1.0,0.0,16.0
122,5.0,7.0,-2.0,0.0,9.0,3.0,6.0,3.0,21.0,7.0,1.0,5.0,5.0,6.0,19.0,2.0,0.0,5.0,10.0,15.0,-2.0,13.0,1.0,4.0,12.0
123,10.0,4.0,1.0,0.0,2.0,4.0,5.0,2.0,8.0,4.0,3.0,1.0,8.0,3.0,2.0,0.0,-1.0,11.0,22.0,14.0,0.0,14.0,0.0,2.0,7.0
124,10.0,11.0,-1.0,-3.0,2.0,4.0,4.0,0.0,11.0,15.0,5.0,6.0,-3.0,4.0,17.0,0.0,-1.0,6.0,5.0,14.0,-1.0,6.0,-2.0,3.0,11.0
125,9.0,10.0,0.0,0.0,3.0,2.0,1.0,1.0,13.0,8.0,1.0,5.0,6.0,4.0,6.0,-1.0,0.0,12.0,5.0,13.0,0.0,6.0,-1.0,5.0,15.0
126,11.0,1.0,2.0,1.0,9.0,0.0,7.0,6.0,10.0,4.0,8.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,6.0,18.0,0.0,9.0,-2.0,2.0,0.0
127,15.0,4.0,0.0,1.0,7.0,0.0,4.0,4.0,4.0,12.0,9.0,4.0,12.0,4.0,9.0,1.0,0.0,2.0,11.0,13.0,0.0,6.0,0.0,5.0,10.0
128,11.0,9.0,-2.0,0.0,9.0,1.0,10.0,7.0,10.0,10.0,1.0,6.0,4.0,8.0,10.0,1.0,0.0,9.0,9.0,12.0,0.0,11.0,-2.0,4.0,17.0
129,16.0,2.0,0.0,0.0,10.0,0.0,3.0,5.0,3.0,10.0,6.0,4.0,5.0,4.0,6.0,0.0,0.0,9.0,4.0,8.0,-1.0,9.0,-3.0,8.0,12.0
